"","package","version","pkg_ref","pkg_score","news_current","has_vignettes","has_bug_reports_url","bugs_status","license","export_help","downloads_1yr","has_website","has_maintainer","has_news","has_source_control","covr_coverage"
"469","Rglpk","0.6-4",<pkg_ref>,1,0,0,0,0,0,0,0.354938590153783,1,1,0,0,0
"470","RGraphics","3.0-1",<pkg_ref>,1,0,0,0,0,0,0,0.0956337195982202,1,1,0,0,0
"471","rhandsontable","0.3.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.573174895854675,1,1,1,0,0
"472","RISmed","2.1.7",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.155704901977339,0,1,1,0,0
"473","rjags","4-10",<pkg_ref>,1,0,0,0,0,0,0,0.579112769718567,1,1,0,0,0
"474","RJDBC","0.2-8",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.726597672070312,1,1,1,0,0
"475","rJython","0.0-4",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.071034867157986,1,1,1,0,0
"476","rlist","0.4.6.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.918236971061339,1,1,1,1,0
"477","RLRsim","3.1-6",<pkg_ref>,0.75,0,0,1,0,0,0,0.214437589685042,1,1,1,1,0
"478","RMixtComp","4.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0273571998262212,1,1,1,1,0
"479","RMixtCompIO","4.0.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.02538546005055,1,1,1,1,0
"480","RMixtCompUtilities","4.1.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0249166303718968,1,1,1,1,0
"481","Rmpfr","0.8-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.553483720016432,1,1,1,0,0
"482","RMySQL","0.10.20",<pkg_ref>,0.623809523809524,1,0,1,0,NA,0.257142857142857,0.792191095526983,1,1,1,0,0
"483","rnoaa","1.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.174431596153952,1,1,1,1,0
"484","robust","0.5-0.0",<pkg_ref>,1,0,0,0,0,0,0,0.53308119717981,0,1,0,0,0
"485","rocc","1.3",<pkg_ref>,1,0,0,0,0,0,0,0.0573093093848001,0,1,0,0,0
"486","RODBC",NA,<pkg_ref>,1,0,0,0,0,0,0,0.728233299030336,0,0,0,0,0
"487","ROracle","1.3-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.262478857727255,1,1,1,0,0
"488","rotationForest","0.1.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.161973719495843,0,1,1,0,0
"489","rpact","2.0.6",<pkg_ref>,0.75,0,0,1,0,0,0,0.0465414881580453,1,1,1,0,0
"490","rpart.plot","3.0.8",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.789352765306681,1,1,1,0,0
"491","RPostgreSQL","0.6-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.808896017775218,1,1,1,1,0
"492","rqdatatable","1.2.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.119423750902591,1,1,1,1,0
"493","rqPen","2.2.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0681088200393879,0,1,1,0,0
"494","rquery","1.4.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.226895780397169,1,1,1,1,0
"495","RRF","1.9.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.29252958405456,1,1,1,0,0
"496","rsample","0.0.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.634012443576918,1,1,1,1,0
"497","rsconnect","0.8.16",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.995986345977137,1,1,1,1,0
"498","RSelenium","1.7.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.28942282184409,1,1,1,0,0
"499","Rsolnp","1.16",<pkg_ref>,1,0,0,0,0,0,0,0.640735773136616,0,1,0,0,0
"500","rstan","2.19.3",<pkg_ref>,0.75,0,0,1,0,0,0,0.836419729525475,1,1,1,0,0
"501","rstanarm","2.19.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.591736751857598,1,1,1,0,0
"502","rstantools","2.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.628214089198876,1,1,1,0,0
"503","rstatix","0.6.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.783097512128464,1,1,1,0,0
"504","rsvg","2.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.641624159310007,1,1,1,1,0
"505","rtf","0.4-14.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.103031752675955,1,1,1,1,0
"506","rticles","0.14",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.420587678603848,1,1,1,1,0
"507","rtkore","1.5.5",<pkg_ref>,0.75,0,0,1,0,0,0,0.0557604905009506,1,1,1,0,0
"508","rucm","0.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.136213389844173,0,1,1,0,0
"509","ruv","0.9.7.1",<pkg_ref>,1,0,0,0,0,0,0,0.111095308361038,1,1,0,0,0
"510","rv","2.3.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0438247011952191,1,1,1,1,0
"511","rvg","0.2.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.281598873547034,1,1,1,0,0
"512","rworldmap","1.3-6",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.317825226823112,1,1,0,1,0
"513","RxODE","0.9.2-0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0836169029916853,1,1,0,0,0
"514","saemix","2.3",<pkg_ref>,1,0,0,0,0,0,0,0.0471955789874865,0,1,0,0,0
"515","safetyGraphics","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0303688476903385,1,1,1,1,0
"516","sampleSelection","1.2-6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.220256691497159,1,1,1,0,0
"517","SASxport","1.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0983517870667581,1,1,1,1,0
"518","scagnostics","0.2-4.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.201086522329632,1,1,1,0,0
"519","scaRabee","1.1-3",<pkg_ref>,1,0,0,0,0,0,0,0.0432453119020283,0,1,0,0,0
"520","scdensity","1.0.2",<pkg_ref>,1,0,0,0,0,0,0,0.0259550510724235,0,1,0,0,0
"521","scico","1.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.249470876968263,1,1,1,1,0
"522","semver","0.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.23137624645152,1,1,1,1,0
"523","seplyr","0.8.8",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0821814710795381,1,1,1,1,0
"524","seriation","1.2-8",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.677623180182852,1,1,1,1,0
"525","servr","0.17",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.496400945423292,1,1,1,1,0
"526","sets","1.0-18",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.31740614334471,0,1,1,0,0
"527","sf","0.9-4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.959088234949175,1,1,1,1,0
"528","sgeostat","1.0-27",<pkg_ref>,1,0,0,0,0,0,0,0.363241187258032,0,1,0,0,0
"529","SGL","1.3",<pkg_ref>,1,0,0,0,0,0,0,0.0523722281887674,0,1,0,0,0
"530","sglOptim","1.3.8",<pkg_ref>,0.75,0,0,1,0,0,0,0.0413742858238429,1,1,1,1,0
"531","SHELF","1.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0451880661239091,1,1,1,1,0
"532","shinyAce","0.4.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.395660844866139,0,1,1,0,0
"533","shinyBS","0.61",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.545331922851921,1,1,0,0,0
"534","shinycssloaders","0.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.508712170837154,1,1,1,1,0
"535","shinydashboardPlus","0.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.342186047327521,1,1,1,1,0
"536","shinyEffects","0.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.136790009783047,1,1,1,1,0
"537","shinyjqui","0.3.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.248685199098422,1,1,1,1,0
"538","shinyjs","1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.803977428654318,1,1,1,0,0
"539","shinylogs","0.1.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0334740165598119,1,1,1,1,0
"540","shinyMatrix","0.3.0",<pkg_ref>,1,0,0,0,0,0,0,0.0513114038693846,0,1,0,0,0
"541","shinystan","2.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.669398901081947,1,1,1,0,0
"542","shinytest","1.4.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.325463743676223,1,1,1,1,0
"543","shinyWidgets","0.5.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.668002036254178,1,1,1,1,0
"544","showimage","1.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.31771352155343,1,1,1,1,0
"545","SIDES","1.15",<pkg_ref>,1,0,0,0,0,0,0,0.0456254652575857,0,1,0,0,0
"546","sigmajs","0.1.5",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0315145175973812,1,1,0,0,0
"547","sigr","1.0.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.089120454711069,1,1,1,1,0
"548","simstudy","0.1.16",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0793422821263511,0,1,1,0,0
"549","sjlabelled","1.1.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.698577284784181,1,1,1,0,0
"550","sjmisc","2.8.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.68370578734064,1,1,1,0,0
"551","sjstats","0.18.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.615598500321616,1,1,1,1,0
"552","skimr","2.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.567829206102252,1,1,1,1,0
"553","smoothSurv","2.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0763205537150388,1,1,1,0,0
"554","SnakeCharmR",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0131384172056027,0,0,0,0,0
"555","SnowballC","0.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.797697255291228,1,1,1,1,0
"556","SNPassoc","1.9-2",<pkg_ref>,1,0,0,0,0,0,0,0.139715876830254,1,1,0,0,0
"557","spam64","2.5-1",<pkg_ref>,1,0,0,0,0,0,0,0.147596506282214,1,1,0,0,0
"558","sparsepp","1.22",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.196494573660021,1,1,1,1,0
"559","spc4sts","0.5.2",<pkg_ref>,1,0,0,0,0,0,0,0.0373075417327181,0,1,0,0,0
"560","spdep","1.1-3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.729137737072196,1,1,0,1,0
"561","splancs","2.01-40",<pkg_ref>,1,0,0,0,0,0,0,0.450997902811989,1,1,0,0,0
"562","splines2","0.2.8",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.191396458316487,1,1,1,1,0
"563","spray","1.0-9",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0916742865101521,1,1,0,1,0
"564","sqldf","0.4.11",<pkg_ref>,0.666666666666667,0,0,1,0,NA,1,0.797387925130786,1,1,0,1,0
"565","ssanv","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.110884551322707,0,1,0,0,0
"566","ssgraph","1.12",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0644587894096735,1,1,1,0,0
"567","SSRMST","0.1.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0350160508996867,0,1,1,0,0
"568","StanHeaders","2.21.0-5",<pkg_ref>,1,0,0,0,0,0,0,0.81028819752287,1,1,0,0,0
"569","stargazer","5.2.2",<pkg_ref>,1,0,0,0,0,0,0,0.693855058739009,0,1,0,0,0
"570","StatRank","0.0.6",<pkg_ref>,1,0,0,0,0,0,0,0.0475404319086655,0,1,0,0,0
"571","statsExpressions","0.4.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.178433327125941,1,1,1,1,0
"572","stochQN","0.1.2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0343389084167021,1,1,0,1,0
"573","stopwords","2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.716282544756428,1,1,1,1,0
"574","storr","1.2.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.187242965587867,1,1,1,1,0
"575","StratifiedMedicine","1.0.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0335736513520305,1,1,1,1,0
"576","stringdist","0.9.5.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.743864705922531,1,1,1,1,0
"577","styler","1.3.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.684201883419967,1,1,1,1,0
"578","subgroup.discovery",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0259993246928651,0,0,0,0,0
"579","SubgrpID","0.11",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0322518209794902,0,1,1,0,0
"580","subprocess",NA,<pkg_ref>,1,0,0,0,0,0,0,0.158343620244641,0,0,0,0,0
"581","subscreen","2.0.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0320769692394061,0,1,1,0,0
"582","superpc","1.09",<pkg_ref>,1,0,0,0,0,0,0,0.300027065620129,1,1,0,0,0
"583","SurvBoost","0.1.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0280189730696456,0,1,1,0,0
"584","survC1","1.0-2",<pkg_ref>,1,0,0,0,0,0,0,0.0767696786542995,0,1,0,0,0
"585","survey","4.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.801697731818657,1,1,1,0,0
"586","survminer","0.4.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.603388647396643,1,1,1,0,0
"587","survMisc","0.5.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.503669536559702,0,1,1,0,0
"588","survRM2","1.0-3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0680567118555612,0,1,1,0,0
"589","svmpath","0.955",<pkg_ref>,1,0,0,0,0,0,0,0.0574514744600768,1,1,0,0,0
"590","svUnit","1.0.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.257646243689993,1,1,1,1,0
"591","swirl","2.4.5",<pkg_ref>,0.666666666666667,1,0,0,0,NA,1,0.725730334407861,1,1,1,0,0
"592","sysfonts","0.8.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.390067865115541,1,1,1,1,0
"593","systemfit","1.1-24",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.483782156069862,1,1,1,0,0
"594","systemfonts","0.2.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.903232486531575,1,1,1,1,0
"595","tcltk2","1.2-11",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.592948787530122,1,1,1,0,0
"596","testthis","1.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0536038764385222,1,1,1,0,0
"597","texreg","1.37.5",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.393990812900724,1,1,0,1,0
"598","text2vec","0.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.346197265361095,1,1,1,0,0
"599","textfeatures","0.3.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.04905000095095,1,1,1,1,0
"600","textTinyR","1.1.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0440440759411386,1,1,1,1,0
"601","tfruns","1.4",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.628525294950916,1,1,0,1,0
"602","tfse","0.5.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0513414032557963,1,1,0,0,0
"603","tgp","2.4-14",<pkg_ref>,1,0,0,0,0,0,0,0.22070230308446,1,1,0,0,0
"604","threejs","0.3.3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.569952895507155,1,1,0,0,0
"605","tidybayes","2.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.149298170991068,1,1,1,1,0
"606","tidypredict","0.4.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.249527202137347,1,1,1,0,0
"607","tidytext","0.2.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.740332582028937,1,1,1,1,0
"608","timeSeries","3062.100",<pkg_ref>,1,0,0,0,0,0,0,0.7204079806746,1,1,0,0,0
"609","TippingPoint",NA,<pkg_ref>,1,0,0,0,0,0,0,0.021896477523181,0,0,0,0,0
"610","tis","1.38",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.404388465784103,0,1,1,0,0
"611","tokenizers","0.2.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.775807876317689,1,1,1,0,0
"612","tolerance","2.0.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.147252447385476,0,1,1,0,0
"613","treemap","2.4-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.39693401251965,0,1,1,0,0
"614","truncdist","1.0-2",<pkg_ref>,1,0,0,0,0,0,0,0.179255968177018,0,1,0,0,0
"615","truncnorm","1.0-8",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.704976457121278,1,1,0,1,0
"616","tsBSS","0.5.5",<pkg_ref>,1,0,0,0,0,0,0,0.0477943743691638,0,1,0,0,0
"617","TSDT","1.0.0",<pkg_ref>,1,0,0,0,0,0,0,0.0252904634418943,0,1,0,0,0
"618","TSP","1.1-10",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.687899228903028,1,1,1,1,0
"619","txtq","0.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.145946376819846,1,1,1,1,0
"620","umap","0.2.6.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.301711737294645,1,1,0,1,0
"621","V8","3.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.662009152792142,1,1,1,1,0
"622","varSelRF","0.7-8",<pkg_ref>,1,0,0,0,0,0,0,0.0768946736822671,1,1,0,1,0
"623","vcdExtra","0.7-1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.308162757017536,1,1,1,0,0
"624","vivo","0.1.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.029006803425664,1,1,1,1,0
"625","vpc","1.2.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.05952575018496,1,1,1,1,0
"626","vroom","1.2.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.247871476277866,1,1,1,1,0
"627","waiter","0.1.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0949134133832137,0,1,1,0,0
"628","wavethresh","4.6.8",<pkg_ref>,1,0,0,0,0,0,0,0.142572967040505,0,1,0,0,0
"629","WDI","2.7.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.272088475219465,1,1,1,1,0
"630","wdman","0.2.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.250112483127531,1,1,1,1,0
"631","webdriver","1.0.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.321929697671055,1,1,1,1,0
"632","wedge","1.0-3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0284093117251564,1,1,0,1,0
"633","WHO",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0268397594347886,0,0,0,0,0
"634","wordcloud","2.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.774993699823595,1,1,1,0,0
"635","wordcloud2","0.2.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.475137251608704,1,1,0,1,0
"636","WordR","0.3.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0453521377747794,0,1,1,0,0
"637","wrapr","2.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.385638690017857,1,1,1,1,0
"638","writexl","1.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.67503628761455,1,1,1,1,0
"639","WRS2","1.1-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.261087383805991,1,1,1,0,0
"640","WVPlots","1.2.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.113742311714554,1,1,1,1,0
"641","WWR","1.2.2",<pkg_ref>,1,0,0,0,0,0,0,0.032726100274061,0,1,0,0,0
"642","xaringan","0.16",<pkg_ref>,0.75,0,0,1,0,0,0,0.249951246831044,1,1,1,1,0
"643","xgboost","1.1.1.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.8460485275568,1,1,0,1,0
"644","xgxr","1.0.9",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0614088878321049,1,1,1,0,0
"645","XLConnect","1.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.572364482304442,1,1,1,1,0
"646","XLConnectJars",NA,<pkg_ref>,1,0,0,0,0,0,0,0.403281949278966,0,0,0,0,0
"647","xmlparsedata","1.0.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.563973768661923,1,1,1,1,0
"648","xpose4","4.7.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0712361846382465,1,1,1,0,0
"649","xspliner","0.0.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0287490287490287,1,1,1,0,0
"650","yesno","0.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.115373047186002,1,1,1,1,0
"651","Zelig",NA,<pkg_ref>,1,0,0,0,0,0,0,0.257973079263316,0,0,0,0,0
"652","zipfR","0.6-66",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0982813242039327,1,1,1,0,0
"653","ztable","0.2.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.279542365310445,1,1,1,1,0
"654","affy","1.66.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"655","affycoretools","1.60.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"656","affyio","1.58.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"657","AgiMicroRna","2.38.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"658","ALDEx2","1.20.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"659","annaffy","1.60.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"660","annotate","1.66.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"661","AnnotationDbi","1.50.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"662","AnnotationFilter","1.12.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"663","AnnotationForge","1.30.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"664","AnnotationHub","2.20.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"665","ballgown","2.20.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"666","baySeq","2.22.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"667","beachmat","2.4.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"668","Biobase","2.48.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"669","BiocFileCache","1.12.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"670","BiocGenerics","0.34.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"671","BiocManager","1.30.10",<pkg_ref>,0.5,0,1,1,0,NA,1,0.88040289871481,0,1,0,0,0
"672","BiocParallel","1.22.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0,0,0,1,0,0
"673","biomaRt","2.44.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"674","biomformat","1.16.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"675","Biostrings","2.56.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"676","biovizBase","1.36.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"677","BSgenome","1.56.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"678","BSgenome.Hsapiens.UCSC.hg19",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"679","bumphunter","1.30.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"680","CAMERA","1.44.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"681","Category","2.54.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"682","CGHbase","1.48.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0,0,0,0,0,0
"683","clue","0.3-57",<pkg_ref>,1,0,0,0,0,0,0,0.571396732328687,0,1,0,0,0
"684","ComplexHeatmap","2.4.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"685","cummeRbund","2.30.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"686","dada2","1.16.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"687","DeconRNASeq","1.30.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"688","DEGseq","1.42.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"689","DelayedArray","0.14.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0,0,0,1,0,0
"690","DelayedMatrixStats","1.10.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"691","derfinder","1.22.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"692","derfinderHelper","1.22.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"693","DESeq2","1.28.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"694","DNAcopy","1.62.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"695","dqrng","0.2.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.401295596329543,1,1,1,1,0
"696","DropletUtils","1.8.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0,0,0,1,0,0
"697","dupRadar","1.18.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"698","DynDoc","1.66.0",<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"699","EBImage","4.30.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"700","edgeR","3.30.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
"701","ensembldb","2.12.1",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"702","FDb.InfiniumMethylation.hg19",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"703","fftwtools","0.9-8",<pkg_ref>,1,0,0,0,0,0,0,0.356819429198683,1,1,0,1,0
"704","fgsea","1.14.0",<pkg_ref>,0.75,0,0,1,0,0,0,0,0,0,1,0,0
"705","gcrma","2.60.0",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0
